Chrom	Starts	Ends	genes
chr3	104700870	104700870	Gm24223
chr3	104706585	104706585	Gm29572
chr3	104753165	104753165	Gm6485
chr3	104773270	104773270	Gm43584
chr3	104781840	104781840	Fam19a3
chr3	104781056	104781056	Ppm1j
chr3	104788375	104788375	Rhoc
chr3	104818563	104818563	Mov10
chr3	104864505	104864505	Capza1
chr3	104827904	104827904	Gm42658
chr3	104838183	104838183	Gm42659
chr3	104864005	104864005	St7l
chr3	104916163	104916163	Gm4525
chr3	104961921	104961921	Wnt2b
chr3	104958373	104958373	Gm43846
chr3	104994032	104994032	Gm42956
chr3	105053146	105053146	Cttnbp2nl
chr3	105066844	105066844	4930564D02Rik
chr3	105452955	105452955	Kcnd3os
chr3	105452330	105452330	Kcnd3
chr3	105502907	105502907	Gm43847
chr3	105687574	105687574	Ddx20
chr3	105704599	105704599	Fam212b
chr3	105727147	105727147	Gm43848
chr3	105801336	105801336	Rap1a
chr3	105733877	105733877	Gm43328
chr3	105770197	105770197	Gm43329
chr3	105785027	105785027	Gm43330
chr3	105789321	105789321	Gm43331
chr3	105815540	105815540	Gm5547
chr3	105870858	105870858	Adora3
chr3	105870903	105870903	Tmigd3
chr3	105932664	105932664	I830077J02Rik
chr3	105960099	105960099	Atp5f1
chr3	105959369	105959369	Wdr77
chr3	105959503	105959503	Gm42890
chr3	105973711	105973711	Ovgp1
chr3	106014646	106014646	Pifo
chr3	106001561	106001561	Gm42722
chr3	106009387	106009387	Gm42721
chr3	106032814	106032814	Chil5
chr3	106034664	106034664	Gm4540
chr3	106043431	106043431	Gm9504
chr3	106091034	106091034	Gm4248
chr3	106113229	106113229	Chia1
chr3	106167564	106167564	Chil3
chr3	106179175	106179175	Gm43709
chr3	106219507	106219507	Chil4
chr3	106275200	106275200	Gm6522
chr3	106373206	106373206	Gm43212
chr3	106406182	106406182	Chil6
chr3	106478283	106478283	Gm38244
chr3	106485913	106485913	2010016I18Rik
chr3	106482405	106482405	Dennd2d
chr3	106547802	106547802	Cept1
chr3	106547798	106547798	Dram2
chr3	106553892	106553892	Gm43070
chr3	106567605	106567605	Gm43071
chr3	106589260	106589260	Gm38271
chr3	106684987	106684987	Lrif1
chr3	106725599	106725599	Gm38253
chr3	106790149	106790149	Cd53
chr3	106822582	106822582	Olfr266
chr3	106879361	106879361	Gm35507
chr3	107093894	107093894	Gm27008
chr3	107036169	107036169	Kcna3
chr3	107039504	107039504	AI504432
chr3	107090880	107090880	A930002I21Rik
chr3	107101146	107101146	Kcna2
chr3	107183056	107183056	Kcna10
chr3	107221732	107221732	Cym
chr3	107230614	107230614	A630076J17Rik
chr3	107239707	107239707	Prok1
chr3	107278858	107278858	Lamtor5
chr3	107291230	107291230	Slc16a4
chr3	107333673	107333673	Rbm15
chr3	107342955	107342955	Gm5279
chr3	107416195	107416195	Gm24383
chr3	107459552	107459552	Kcnc4
chr3	107518018	107518018	Slc6a17
chr3	107555073	107555073	Ubl4b
chr3	107595031	107595031	Alx3
chr3	107631694	107631694	Strip1
chr3	107631322	107631322	Gm10961
chr3	107696560	107696560	Ahcyl1
chr3	107760469	107760469	Csf1
chr3	107781856	107781856	Gm43233
chr3	107833539	107833539	Gm36211
chr3	107868643	107868643	Gm5075
chr3	107874795	107874795	4930554G22Rik
chr3	107877229	107877229	Eps8l3
chr3	107885966	107885966	Gm43745
chr3	107896213	107896213	4933431E20Rik
chr3	107895821	107895821	Gstm5
chr3	107911249	107911249	Gm9515
chr3	107919662	107919662	Gm12489
chr3	107931817	107931817	Gstm7
chr3	107943749	107943749	Gstm6
chr3	107953121	107953121	Gm12494
chr3	107969283	107969283	Gstm3
chr3	107979632	107979632	Gm12497
chr3	107986453	107986453	Gstm2
chr3	107999845	107999845	Gm43746
chr3	108017973	108017973	Gstm1
chr3	108025249	108025249	Gm12498
chr3	108019885	108019885	Gm12502
chr3	108031361	108031361	Gm12499
chr3	108034026	108034026	Gm25592
chr3	108044894	108044894	Gstm4
chr3	108086651	108086651	Ampd2
chr3	108085584	108085584	Gm12500
chr3	108092789	108092789	Gnat2
chr3	108146146	108146146	Gnai3
chr3	108154882	108154882	Gpr61
chr3	108166443	108166443	Gm12524
chr3	108186335	108186335	Amigo1
chr3	108201212	108201212	Cyb561d1
chr3	108210934	108210934	Atxn7l2
chr3	108226648	108226648	Sypl2
chr3	108226787	108226787	Gm42754
chr3	108239911	108239911	Gm12501
chr3	108256985	108256985	1700010K24Rik
chr3	108256926	108256926	Psma5
chr3	108284843	108284843	Gm12523
chr3	108284082	108284082	Sort1
chr3	108287881	108287881	Gm43099
chr3	108361551	108361551	Gm12525
chr3	108364911	108364911	Mybphl
chr3	108383741	108383741	Gm12522
chr3	108383839	108383839	Psrc1
chr3	108415552	108415552	Celsr2
chr3	108445209	108445209	Sars
chr3	108441330	108441330	Gm22942
chr3	108451648	108451648	Gm43438
chr3	108536536	108536536	5330417C22Rik
chr3	108498118	108498118	Gm23336
chr3	108534820	108534820	Gm37859
chr3	108534150	108534150	1700013F07Rik
chr3	108554751	108554751	Scarna2
chr3	108555467	108555467	Gm43435
chr3	108562466	108562466	Tmem167b
chr3	108567383	108567383	Gm22860
chr3	108571698	108571698	Taf13
chr3	108591279	108591279	Wdr47
chr3	108602815	108602815	Gm12517
chr3	108653913	108653913	Clcc1
chr3	108722309	108722309	Gpsm2
chr3	108708908	108708908	Gm27244
chr3	108739658	108739658	Aknad1
chr3	108840526	108840526	Stxbp3
chr3	108890008	108890008	Fndc7
chr3	108881823	108881823	Gm43097
chr3	108911727	108911727	Prpf38b
chr3	108939873	108939873	Henmt1
chr3	108940445	108940445	Gm9857
chr3	109027607	109027607	Fam102b
chr3	109000024	109000024	Gm43221
chr3	109055634	109055634	Gm44384
chr3	109080414	109080414	4930408K08Rik
chr3	109080469	109080469	Slc25a54
chr3	109122895	109122895	Gm43223
chr3	109123149	109123149	Slc25a24
chr3	109192867	109192867	Gm13865
chr3	109340653	109340653	Vav3
chr3	110144011	110144011	Ntng1
chr3	109863780	109863780	Gm25681
chr3	109907384	109907384	Gm12535
chr3	110244628	110244628	Gm42516
chr3	110250998	110250998	Prmt6
chr3	110250015	110250015	C130013H08Rik
chr3	110277472	110277472	Gm43405
chr3	110399131	110399131	Gm19185
chr3	110564401	110564401	Gm43406
chr3	110564541	110564541	Gm26076
chr3	110634323	110634323	Gm43404
chr3	111108500	111108500	Gm43407
chr3	111322857	111322857	Gm9314
chr3	111789492	111789492	Gm42905
chr3	111809829	111809829	Gm43854
chr3	111881903	111881903	Gm6602
chr3	112199041	112199041	Gm25519
chr3	112203015	112203015	Gm43853
chr3	112302372	112302372	Gm4859
chr3	112331772	112331772	Gm9317
chr3	112591563	112591563	Gm42526
chr3	112767012	112767012	Gm43587
chr3	113019875	113019875	Utp14b-ps1
chr3	113054285	113054285	Gm5548
chr3	113056625	113056625	Gm38395
chr3	113156727	113156727	Amy2b
chr3	113206697	113206697	Amy2-ps1
chr3	113258837	113258837	Amy2a5
chr3	113291449	113291449	Amy2a4
chr3	113324052	113324052	Amy2a3
chr3	113356658	113356658	Amy2a2
chr3	113532428	113532428	Amy2a1
chr3	113606699	113606699	Amy1
chr3	113630149	113630149	Rnpc3
chr3	113632184	113632184	Gm17954
chr3	113729232	113729232	Gm17775
chr3	113854736	113854736	Gm18163
chr3	114030540	114030540	Col11a1
chr3	114544772	114544772	Gm43749
chr3	114824285	114824285	Gm23750
chr3	114828671	114828671	Gm19147
chr3	114904078	114904078	Olfm3
chr3	115172049	115172049	Gm18429
chr3	115391554	115391554	Gm22337
chr3	115484136	115484136	Gm25347
chr3	115518576	115518576	Gm43669
chr3	115715072	115715072	S1pr1
chr3	115715150	115715150	Gm9889
chr3	115888130	115888130	A930005H10Rik
chr3	115887837	115887837	Dph5
chr3	115910370	115910370	Gm42687
chr3	115914063	115914063	Gm43107
chr3	115913890	115913890	Gm43108
chr3	116007406	116007406	Slc30a7
chr3	115942482	115942482	Gm43106
chr3	115943097	115943097	Gm6649
chr3	115979902	115979902	Mir669n
chr3	116007462	116007462	Extl2
chr3	116065919	116065919	Gm26344
chr3	116129688	116129688	Vcam1
chr3	116128451	116128451	Gm43109
chr3	116148110	116148110	5330425B07Rik
chr3	116150479	116150479	Gm26544
chr3	116200408	116200408	Gm43202
chr3	116253503	116253503	Gpr88
chr3	116424032	116424032	Cdc14a
chr3	116350103	116350103	Gm29151
chr3	116448564	116448564	Gm22361
chr3	116466619	116466619	Gm26358
chr3	116508208	116508208	Rtca
chr3	116488966	116488966	Gm26530
chr3	116513070	116513070	Dbt
chr3	116528578	116528578	Gm4596
chr3	116532149	116532149	Gm43651
chr3	116561426	116561426	Gm9761
chr3	116562973	116562973	Lrrc39
chr3	116574424	116574424	Gm42940
chr3	116614587	116614587	Trmt13
chr3	116594982	116594982	Sass6
chr3	116630984	116630984	Gm42893
chr3	116662677	116662677	Mfsd14a
chr3	116631671	116631671	Gm42457
chr3	116681260	116681260	Gm43191
chr3	116663732	116663732	4930512P04Rik
chr3	116712831	116712831	Slc35a3
chr3	116808166	116808166	Agl
chr3	116818815	116818815	Gm43520
chr3	116822548	116822548	Gm43521
chr3	116844579	116844579	Gm29736
chr3	116846946	116846946	Gm43542
chr3	116859464	116859464	Frrs1
chr3	116968987	116968987	Palmd
chr3	116944330	116944330	Gm42892
chr3	116968267	116968267	4930455H04Rik
chr3	116999586	116999586	Gm9332
chr3	117077765	117077765	1700061I17Rik
chr3	117101514	117101514	Gm18430
chr3	117176019	117176019	Gm9632
chr3	117223602	117223602	Gm19243
chr3	117255132	117255132	Gm42891
chr3	117360876	117360876	Plppr4
chr3	117322941	117322941	Gm22408
chr3	117574836	117574836	Plppr5
chr3	117868936	117868936	Snx7
chr3	117848652	117848652	Gm24811
chr3	117889014	117889014	Gm4321
chr3	117969130	117969130	4921521D15Rik
chr3	118430324	118430324	Gm26871
chr3	118433857	118433857	Mir137
chr3	118434721	118434721	Gm24155
chr3	118434770	118434770	Gm9916
chr3	118526151	118526151	Gm37773
chr3	118530883	118530883	Gm37928
chr3	118537021	118537021	Gm32444
chr3	118562129	118562129	Dpyd
chr3	118868244	118868244	Gm43410
chr3	119638874	119638874	Gm23432
chr3	119709516	119709516	Gm4332
chr3	119784466	119784466	Ptbp2
chr3	119729790	119729790	Gm43300
chr3	119746446	119746446	Gm42664
chr3	119757338	119757338	Gm42804
chr3	119831937	119831937	Gm24744
chr3	119837904	119837904	Gm26137
chr3	119968731	119968731	Gm18384
chr3	120317989	120317989	Gm23733
chr3	120886733	120886733	6530403H02Rik
chr3	120610093	120610093	Gm25013
chr3	120739561	120739561	Gm42927
chr3	121020776	121020776	Gm43444
chr3	121029782	121029782	Gm42926
chr3	121171695	121171695	Rwdd3
chr3	121168656	121168656	Gm10652
chr3	121181097	121181097	Gm5710
chr3	121283098	121283098	Tmem56
chr3	121250737	121250737	Gm9353
chr3	121277524	121277524	Gm30517
chr3	121291773	121291773	Alg14
chr3	121337692	121337692	Gm26027
chr3	121380679	121380679	Gm5711
chr3	121427574	121427574	Gm42928
chr3	121426497	121426497	Cnn3
chr3	121428046	121428046	Gm42929
chr3	121532404	121532404	Slc44a3
chr3	121531619	121531619	A530020G20Rik
chr3	121643485	121643485	A730020M07Rik
chr3	121670762	121670762	4930432M17Rik
chr3	121710246	121710246	Gm43608
chr3	121712428	121712428	Gm43607
chr3	121723402	121723402	Gm43823
chr3	121723537	121723537	F3
chr3	121758646	121758646	Gm42777
chr3	121815302	121815302	Abcd3
chr3	121764904	121764904	Gm43609
chr3	121788572	121788572	4633401B06Rik
chr3	121823849	121823849	Gm42776
chr3	121862842	121862842	Gm42593
chr3	121952541	121952541	Arhgap29
chr3	122023830	122023830	Gm42544
chr3	122044443	122044443	Abca4
chr3	122227370	122227370	Gm43158
chr3	122152619	122152619	Gm43157
chr3	122185004	122185004	Gm9361
chr3	122231196	122231196	Gm4609
chr3	122232636	122232636	Gm22903
chr3	122245557	122245557	Gclm
chr3	122293720	122293720	Gm17494
chr3	122256728	122256728	Gm6061
chr3	122274388	122274388	Dnttip2
chr3	122293439	122293439	Gm40190
chr3	122293703	122293703	Mir760
chr3	122294136	122294136	Bcar3
chr3	122391811	122391811	Gm42835
chr3	122459060	122459060	Gm42836
chr3	122464727	122464727	Gm25153
chr3	122619715	122619715	Fnbp1l
chr3	122541681	122541681	Mir7657
chr3	122565050	122565050	Gm43569
chr3	122577072	122577072	Gm42994
chr3	122630168	122630168	Gm43568
chr3	122633271	122633271	Gm5981
chr3	122728947	122728947	Pde5a
chr3	122802048	122802048	4930447N08Rik
chr3	122788514	122788514	Gm34139
chr3	122861913	122861913	Gm9364
chr3	122924116	122924116	4933405D12Rik
chr3	122895072	122895072	Fabp2
chr3	122919360	122919360	Gm10959
chr3	122924203	122924203	1810037I17Rik
chr3	122984510	122984510	Usp53
chr3	122995411	122995411	Gm43285
chr3	123035015	123035015	Myoz2
chr3	123015368	123015368	Gm22066
chr3	123043735	123043735	Gm43286
chr3	123236149	123236149	Synpo2
chr3	123142288	123142288	Gm43744
chr3	123164472	123164472	Gm43287
chr3	123192762	123192762	Gm43288
chr3	123211947	123211947	Gm43283
chr3	123267455	123267455	Sec24d
chr3	123386108	123386108	Mettl14
chr3	123391243	123391243	Gm22713
chr3	123447447	123447447	Gm43591
chr3	123446913	123446913	Prss12
chr3	123471970	123471970	Gm43590
chr3	123508404	123508404	Snhg8
chr3	123508066	123508066	Snora24
chr3	123510674	123510674	Gm9369
chr3	123690853	123690853	Ndst3
chr3	123687972	123687972	Gm42510
chr3	123743403	123743403	Gm24456
chr3	123761327	123761327	Gm15400
chr3	123985104	123985104	Gm15399
chr3	124246237	124246237	Gm43731
chr3	124292076	124292076	Gm9372
chr3	124304430	124304430	Gm42824
chr3	124320855	124320855	Tram1l1
chr3	124385667	124385667	Gm4617
chr3	124398331	124398331	4921527H02Rik
chr3	124399758	124399758	4921527H02Rik
chr3	124426040	124426040	1700006A11Rik
chr3	124410655	124410655	Gm22575
chr3	124420429	124420429	Gm42823
chr3	124501574	124501574	Gm22900
chr3	124581101	124581101	1700003H04Rik
chr3	124589157	124589157	Gm9379
chr3	124839509	124839509	Gm42825
chr3	124848589	124848589	Gm23673
chr3	125043273	125043273	Gm9381
chr3	125219553	125219553	Gm42826
chr3	125404076	125404076	Ndst4
chr3	125938619	125938619	Ugt8a
chr3	126152723	126152723	Gm26275
chr3	126226327	126226327	Gm42827
chr3	126278030	126278030	Gm18916
chr3	126363684	126363684	Arsj
chr3	126439269	126439269	Gm17225
chr3	126441012	126441012	Gm43327
chr3	126447743	126447743	Gm20568
chr3	126596302	126596302	Camk2d
chr3	126600029	126600029	Gm43011
chr3	126625880	126625880	Gm43010
chr3	126644461	126644461	Gm43009
chr3	126657722	126657722	Gm43006
chr3	126662379	126662379	Gm43005
chr3	126669044	126669044	Gm15551
chr3	126737497	126737497	Gm42515
chr3	126746133	126746133	Gm42514
chr3	127499350	127499350	Ank2
chr3	126967519	126967519	A930036I15Rik
chr3	126975867	126975867	Gm43322
chr3	126987700	126987700	Gm43765
chr3	127005369	127005369	Gm25501
chr3	127010801	127010801	Gm43750
chr3	127052046	127052046	Gm43751
chr3	127140490	127140490	Gm42974
chr3	127161304	127161304	Gm16958
chr3	127183973	127183973	C230031I18Rik
chr3	127243775	127243775	Gm42973
chr3	127272289	127272289	Gm42972
chr3	127285559	127285559	Gm42971
chr3	127299673	127299673	Gm42970
chr3	127393706	127393706	Gm42969
chr3	127481427	127481427	Gm43355
chr3	127481190	127481190	Gm42525
chr3	127481120	127481120	Gm44494
chr3	127512900	127512900	Gm43354
chr3	127553349	127553349	Larp7
chr3	127545228	127545228	Mir302b
chr3	127545363	127545363	Mir302c
chr3	127545496	127545496	Mir302a
chr3	127545624	127545624	Mir302d
chr3	127545733	127545733	Mir367
chr3	127553489	127553489	Zgrf1
chr3	127557561	127557561	Gm43729
chr3	127633135	127633135	Neurog2
chr3	127780527	127780527	Alpk1
chr3	127692520	127692520	Gm16238
chr3	127717027	127717027	1500005C15Rik
chr3	127719186	127719186	Gm42587
chr3	127731594	127731594	Gm23279
chr3	127789805	127789805	Tifa
chr3	127837523	127837523	Ap1ar
chr3	127832971	127832971	Gm43654
chr3	127836911	127836911	Gm43653
chr3	127861599	127861599	Gm42586
chr3	127863858	127863858	Gm43652
chr3	127896324	127896324	5730508B09Rik
chr3	127916172	127916172	9830132P13Rik
chr3	127970709	127970709	Gm43053
chr3	128038693	128038693	Gm10650
chr3	128231606	128231606	D030025E07Rik
chr3	128281091	128281091	Gm43656
chr3	128540372	128540372	Gm22293
chr3	128610987	128610987	Gm43824
chr3	128701550	128701550	4933424H11Rik
chr3	128839836	128839836	Gm4410
chr3	128955098	128955098	Gm9387
chr3	129070544	129070544	Gm28543
chr3	129199878	129199878	Pitx2
chr3	129210006	129210006	Gm27195
chr3	129225528	129225528	Gm43697
chr3	129332720	129332720	Enpep
chr3	129285269	129285269	Gm42628
chr3	129354004	129354004	Gm42629
chr3	129374110	129374110	Gm42630
chr3	129433673	129433673	Gm5712
chr3	129461972	129461972	Rpl7a-ps7
chr3	129532388	129532388	Gm35986
chr3	129532355	129532355	Elovl6
chr3	129538141	129538141	Gm43072
chr3	129755316	129755316	Egf
chr3	129684241	129684241	Gm24515
chr3	129728845	129728845	Gm42697
chr3	129745340	129745340	Gm42650
chr3	129753758	129753758	6330410L21Rik
chr3	129804030	129804030	Lrit3
chr3	129822587	129822587	Rrh
chr3	129831396	129831396	Gar1
chr3	129835884	129835884	Cfi
chr3	129878606	129878606	Pla2g12a
chr3	129901425	129901425	Casp6
chr3	129970206	129970206	Ccdc109b
chr3	130061553	130061553	Sec24b
chr3	130068412	130068412	Gm9396
chr3	130080779	130080779	Gm42663
chr3	130131501	130131501	Col25a1
chr3	130140380	130140380	Gm9397
chr3	130205465	130205465	Gm22682
chr3	130539489	130539489	Gm43210
chr3	130561942	130561942	Gm43211
chr3	130592121	130592121	Gm42837
chr3	130617448	130617448	Etnppl
chr3	130709444	130709444	Ostc
chr3	130705949	130705949	Gm42998
chr3	130730398	130730398	Rpl34
chr3	130730460	130730460	Gm42997
chr3	130757461	130757461	Gm43524
chr3	130759265	130759265	Gm43522
chr3	130842112	130842112	2010110G14Rik
chr3	130846973	130846973	Gm5982
chr3	130867279	130867279	Gm36520
chr3	130871076	130871076	Gm26090
chr3	130874073	130874073	Gm43351
chr3	130884851	130884851	Gm43350
chr3	130901665	130901665	5830437K03Rik
chr3	130924837	130924837	Gm43349
chr3	130930670	130930670	Gm5855
chr3	131026370	131026370	A430072C10Rik
chr3	131112090	131112090	Gm43352
chr3	131110471	131110471	Lef1
chr3	131136785	131136785	Gm42449
chr3	131272101	131272101	Hadh
chr3	131285144	131285144	Gm18492
chr3	131303227	131303227	Cyp2u1
chr3	131302643	131302643	4930534D22Rik
chr3	131491411	131491411	Sgms2
chr3	131360556	131360556	Gm43116
chr3	131564768	131564768	Papss1
chr3	131613780	131613780	Gm42881
chr3	131759805	131759805	Gm29865
chr3	131899328	131899328	Olfr375-ps1
chr3	131918259	131918259	Gm26103
chr3	132082392	132082392	Gm22421
chr3	132085292	132085292	Dkk2
chr3	132445548	132445548	Gm42880
chr3	132537665	132537665	Gm25307
chr3	132630191	132630191	Gimd1
chr3	132655782	132655782	Gm9402
chr3	132684370	132684370	Aimp1
chr3	132684144	132684144	Tbck
chr3	132767407	132767407	Gm42872
chr3	132787335	132787335	Gm22322
chr3	132806253	132806253	Gm42876
chr3	132878596	132878596	Gm29811
chr3	132842396	132842396	Gm9403
chr3	132950291	132950291	Npnt
chr3	132939870	132939870	Gm23196
chr3	133092033	133092033	Gstcd
chr3	133029423	133029423	Gm19148
chr3	133052395	133052395	Gm42874
chr3	133054270	133054270	Gm42873
chr3	133091840	133091840	Ints12
chr3	133234949	133234949	Arhgef38
chr3	133310008	133310008	Gm43254
chr3	133310110	133310110	Ppa2
chr3	133431823	133431823	Gm25042
chr3	133545139	133545139	Tet2
chr3	133545097	133545097	Gm42567
chr3	133579901	133579901	Gm23011
chr3	133588537	133588537	Gm23011
chr3	133634758	133634758	Gm37228
chr3	133663391	133663391	Gm42563
chr3	133791504	133791504	Gm6135
chr3	133818518	133818518	Gm30484
chr3	134240641	134240641	Gm26691
chr3	134147108	134147108	Gm44361
chr3	134160365	134160365	Gm43192
chr3	134180911	134180911	Gm43193
chr3	134199948	134199948	Gm43194
chr3	134236484	134236484	Cxxc4
chr3	134240583	134240583	Mir1895
chr3	134272510	134272510	Gm43559
chr3	134357292	134357292	Gm43558
chr3	134366104	134366104	Gm6077
chr3	134423635	134423635	4930539C22Rik
chr3	134630765	134630765	Gm26820
chr3	134829007	134829007	Tacr3
chr3	134963121	134963121	Gm4860
chr3	134965858	134965858	Gm43036
chr3	134971457	134971457	Gm43035
chr3	135121861	135121861	Gm2142
chr3	135147408	135147408	Gm24048
chr3	135170629	135170629	Gm18546
chr3	135208987	135208987	Gm43033
chr3	135212537	135212537	Cenpe
chr3	135281221	135281221	Bdh2
chr3	135307700	135307700	Slc9b2
chr3	135348029	135348029	Slc9b1
chr3	135423925	135423925	Cisd2
chr3	135427932	135427932	2810428J06Rik
chr3	135435888	135435888	Gm43379
chr3	135438665	135438665	4930539J05Rik
chr3	135438149	135438149	Ube2d3
chr3	135483632	135483632	Gm42807
chr3	135485611	135485611	Manba
chr3	135495653	135495653	Gm16100
chr3	135526532	135526532	Oaz2-ps
chr3	135691547	135691547	Nfkb1
chr3	135654566	135654566	Gm43430
chr3	135825279	135825279	Slc39a8
chr3	135840269	135840269	4933401H06Rik
chr3	135860348	135860348	Gm43429
chr3	135872113	135872113	Gm43428
chr3	135902841	135902841	Gm18330
chr3	135904344	135904344	Gm43603
chr3	135963758	135963758	Gm43602
chr3	136051688	136051688	Gm5281
chr3	136326066	136326066	Bank1
chr3	136331486	136331486	Gm9408
chr3	136346204	136346204	Gm43402
chr3	136449349	136449349	1700030L20Rik
chr3	136670124	136670124	Ppp3ca
chr3	136701211	136701211	Gm42822
chr3	136759960	136759960	4930599N24Rik
chr3	136798378	136798378	Gm44327
chr3	136946544	136946544	Gm43357
chr3	136948605	136948605	Gm9409
chr3	136955093	136955093	Gm43356
chr3	137067892	137067892	Gm26107
chr3	137289639	137289639	Gm567
chr3	137341067	137341067	Emcn
chr3	137552622	137552622	Gm4861
chr3	137621474	137621474	Gm22468
chr3	137621612	137621612	Ddit4l
chr3	137644781	137644781	Gm30946
chr3	137671524	137671524	Gm21962
chr3	137690987	137690987	Gm42610
chr3	137715658	137715658	Gm25080
chr3	137783615	137783615	Mir6380
chr3	137803469	137803469	Gm31678
chr3	137864374	137864374	Gm43403
chr3	137864487	137864487	H2afz
chr3	137867675	137867675	Dnajb14
chr3	137878126	137878126	Gm43087
chr3	137897144	137897144	Gm43088
chr3	137905009	137905009	Gm15460
chr3	137913088	137913088	Gm25920
chr3	137918445	137918445	Gm43689
chr3	137918506	137918506	Lamtor3
chr3	137981545	137981545	Dapp1
chr3	138000939	138000939	Gm19708
chr3	138067388	138067388	Gm5105
chr3	138065052	138065052	1110002E22Rik
chr3	138144968	138144968	Mttp
chr3	138103916	138103916	Gm43691
chr3	138143448	138143448	Trmt10a
chr3	138193825	138193825	4930579F01Rik
chr3	138240405	138240405	0610031O16Rik
chr3	138217760	138217760	Adh7
chr3	138260991	138260991	Adh1
chr3	138307022	138307022	Gm16559
chr3	138313286	138313286	Adh6a
chr3	138341972	138341972	Adh6b
chr3	138343138	138343138	Gm23467
chr3	138374121	138374121	Adh6-ps1
