Chrom	Starts	Ends	genes
chr6	27268113	27268113	LOC442172
chr6	27312273	27312273	POM121L2
chr6	27324894	27324894	ENSG00000220758
chr6	27360221	27360221	ENSG00000204789
chr6	27374615	27374615	ZNF391
chr6	27406964	27406964	ENSG00000271755
chr6	27407697	27407697	ENSG00000237154
chr6	27473118	27473118	ZNF184
chr6	27454568	27454568	ENSG00000285849
chr6	27473194	27473194	ENSG00000286652
chr6	27519435	27519435	ENSG00000285703
chr6	27510501	27510501	ENSG00000278332
chr6	27515274	27515274	ENSG00000270666
chr6	27523076	27523076	ENSG00000218347
chr6	27561744	27561744	CD83P1
chr6	27596412	27596412	RNU6-471P
chr6	27652825	27652825	ENSG00000216676
chr6	27680555	27680555	ENSG00000287674
chr6	27694035	27694035	LINC01012
chr6	27738494	27738494	ENSG00000216915
chr6	27759870	27759870	ENSG00000287252
chr6	27781111	27781111	ENSG00000218069
chr6	27807075	27807075	ENSG00000217862
chr6	27807931	27807931	H2BC13
chr6	27808199	27808199	H2AC13
chr6	27810064	27810064	H3C10
chr6	27814777	27814777	H2AC14
chr6	27815022	27815022	H2BC14
chr6	27824092	27824092	H4C11
chr6	27831560	27831560	H4C12
chr6	27837760	27837760	H2BC15
chr6	27838375	27838375	H2AC15
chr6	27864401	27864401	H2BC16P
chr6	27865317	27865317	H2AC16
chr6	27867588	27867588	H1-5
chr6	27872346	27872346	H3C11
chr6	27873534	27873534	H4C13
chr6	27893106	27893106	H3C12
chr6	27893185	27893185	H2AC17
chr6	27893425	27893425	H2BC17
chr6	27897566	27897566	RNU7-26P
chr6	27912396	27912396	OR2B2
chr6	27937465	27937465	OR2W6P
chr6	27957241	27957241	OR2B6
chr6	27965175	27965175	RPLP2P1
chr6	27977150	27977150	OR2W4P
chr6	28010723	28010723	ENSG00000217539
chr6	28137293	28137293	ZSCAN16-AS1
chr6	28015568	28015568	LOC124901506
chr6	28033947	28033947	OR2W2P
chr6	28046434	28046434	OR2B7P
chr6	28054165	28054165	OR2B8P
chr6	28073316	28073316	OR1F12P
chr6	28081130	28081130	ENSG00000272009
chr6	28080568	28080568	ZNF165
chr6	28091154	28091154	ENSG00000219891
chr6	28115628	28115628	ENSG00000219392
chr6	28124609	28124609	ZSCAN16
chr6	28136849	28136849	ENSG00000261839
chr6	28141883	28141883	ZKSCAN8
chr6	28161769	28161769	ZKSCAN8P1
chr6	28170845	28170845	ENSG00000280107
chr6	28176188	28176188	ZNF603P
chr6	28188050	28188050	ZKSCAN8P2
chr6	28218634	28218634	ENSG00000176933
chr6	28224886	28224886	ZSCAN9
chr6	28252269	28252269	ZKSCAN4
chr6	28259297	28259297	NKAPL
chr6	28267058	28267058	ZSCAN26
chr6	28267121	28267121	ENSG00000276302
chr6	28281572	28281572	PGBD1
chr6	28315883	28315883	ENSG00000273712
chr6	28319852	28319852	SMIM15P2
chr6	28356271	28356271	ZSCAN31
chr6	28349947	28349947	ZKSCAN3
chr6	28399747	28399747	ZSCAN12
chr6	28410270	28410270	RNU2-45P
chr6	28443502	28443502	ZSCAN23
chr6	28446973	28446973	ENSG00000231162
chr6	28456141	28456141	ENSG00000219262
chr6	28489455	28489455	ENSG00000287804
chr6	28489896	28489896	ENSG00000286819
chr6	28528215	28528215	GPX6
chr6	28525881	28525881	GPX5
chr6	28616212	28616212	SCAND3
chr6	28587378	28587378	ENSG00000246350
chr6	28633594	28633594	ENSG00000271440
chr6	28634861	28634861	ENSG00000287279
chr6	28649066	28649066	LINC00533
chr6	28732017	28732017	RPSAP2
chr6	28784004	28784004	ENSG00000235559
chr6	28839006	28839006	LOC124901296
chr6	28864630	28864630	LINC01623
chr6	28861416	28861416	RPL13P
chr6	28889906	28889906	ENSG00000233366
chr6	28896530	28896530	HCG14
chr6	28923988	28923988	TRIM27
chr6	28915645	28915645	RNU6-930P
chr6	28943877	28943877	ENSG00000204709
chr6	28970460	28970460	KRT18P1
chr6	28977475	28977475	RN7SL471P
chr6	28986203	28986203	ENSG00000227214
chr6	28986800	28986800	ENSG00000244349
chr6	29005316	29005316	ZNF311
chr6	29027607	29027607	OR2AD1P
chr6	29036021	29036021	ENSG00000277661
chr6	29045175	29045175	OR2W1
chr6	29072599	29072599	OR2P1P
chr6	29077168	29077168	ENSG00000228364
chr6	29087313	29087313	OR2B3
chr6	29099490	29099490	OR2J1
chr6	29108058	29108058	OR2J3
chr6	29124210	29124210	ENSG00000227206
chr6	29142934	29142934	OR2N1P
chr6	29166201	29166201	ENSG00000284656
chr6	29170907	29170907	OR2J2
chr6	29181510	29181510	OR2J4P
chr6	29212886	29212886	OR2H4P
chr6	29223973	29223973	OR2B4P
chr6	29230157	29230157	OR2G1P
chr6	29264079	29264079	OR2U1P
chr6	29269421	29269421	OR2U2P
chr6	29301701	29301701	OR14J1
chr6	29331061	29331061	ENSG00000230056
chr6	29431967	29431967	OR5V1
chr6	29375291	29375291	OR12D3
chr6	29395631	29395631	OR12D2
chr6	29414928	29414928	OR12D1
chr6	29457071	29457071	OR11A1
chr6	29439306	29439306	OR10C1
chr6	29450210	29450210	ENSG00000277881
chr6	29457155	29457155	OR2H1
chr6	29469806	29469806	ENSG00000225797
chr6	29476071	29476071	MAS1LP1
chr6	29487956	29487956	MAS1L
chr6	29489676	29489676	RPS17P1
chr6	29497475	29497475	LINC02829
chr6	29528721	29528721	LINC01015
chr6	29538787	29538787	ENSG00000229281
chr6	29550407	29550407	OR2I1P
chr6	29559732	29559732	UBD
chr6	29633976	29633976	GABBR1
chr6	29573909	29573909	ENSG00000232173
chr6	29577459	29577459	TMEM183AP1
chr6	29582249	29582249	SNORD32B
chr6	29582508	29582508	RPL13AP
chr6	29585121	29585121	OR2H2
chr6	29636343	29636343	ENSG00000235238
chr6	29657002	29657002	MOG
chr6	29681155	29681155	ZFP57
chr6	29708547	29708547	ZDHHC20P1
chr6	29722775	29722775	HLA-F
chr6	29723971	29723971	ENSG00000225864
chr6	29749049	29749049	HLA-F-AS1
chr6	29727139	29727139	RPL23AP1
chr6	29748969	29748969	ENSG00000273340
chr6	29748289	29748289	ENSG00000227758
chr6	29750371	29750371	ENSG00000199290
chr6	29751148	29751148	IFITM4P
chr6	29752207	29752207	ENSG00000272236
chr6	29752573	29752573	ENSG00000285761
chr6	29763392	29763392	ENSG00000270896
chr6	29790954	29790954	ENSG00000181126
chr6	29792750	29792750	ENSG00000176998
chr6	29800415	29800415	ENSG00000261548
chr6	29803991	29803991	RPL7AP7
chr6	29812696	29812696	ENSG00000237042
chr6	29826967	29826967	HLA-G
chr6	29828364	29828364	ENSG00000229142
chr6	29885615	29885615	ENSG00000285799
chr6	29873783	29873783	HCP5B
chr6	29888268	29888268	ENSG00000230521
chr6	29887752	29887752	ENSG00000206341
chr6	29896654	29896654	ENSG00000231130
chr6	29906543	29906543	ENSG00000233677
chr6	29908645	29908645	MCCD1P1
chr6	29926973	29926973	ENSG00000227262
chr6	29926459	29926459	HLA-K
chr6	29934101	29934101	ENSG00000228078
chr6	29941260	29941260	HLA-A
chr6	29943067	29943067	ENSG00000227766
chr6	29956596	29956596	ENSG00000235290
chr6	29972464	29972464	ENSG00000229390
chr6	29975112	29975112	HCG9
chr6	29993209	29993209	ENSG00000238024
chr6	29995314	29995314	ENSG00000224312
chr6	30061640	30061640	POLR1HASP
chr6	30005971	30005971	ENSG00000204622
chr6	30007116	30007116	ENSG00000237669
chr6	30031713	30031713	ENSG00000232757
chr6	30035916	30035916	ENSG00000278104
chr6	30058115	30058115	ENSG00000275856
chr6	30058899	30058899	POLR1H
chr6	30061080	30061080	ENSG00000278773
chr6	30066709	30066709	PPP1R11
chr6	30075849	30075849	RNF39
chr6	30113090	30113090	TRIM31
chr6	30105240	30105240	TRIM31-AS1
chr6	30132966	30132966	LOC124900227
chr6	30136124	30136124	TRIM40
chr6	30161211	30161211	TRIM10
chr6	30163206	30163206	TRIM15
chr6	30213427	30213427	TRIM26
chr6	30188614	30188614	PAIP1P1
chr6	30326134	30326134	HCG17
chr6	30238301	30238301	TRIM26BP
chr6	30259584	30259584	ENSG00000243753
chr6	30286054	30286054	ENSG00000280128
chr6	30327382	30327382	HCG18
chr6	30326479	30326479	TRIM39
chr6	30328907	30328907	TRIM39-RPP21
chr6	30345131	30345131	RPP21
chr6	30351416	30351416	ENSG00000224372
chr6	30359911	30359911	ENSG00000224486
chr6	30364280	30364280	ENSG00000236405
chr6	30414715	30414715	ENSG00000226577
chr6	30451139	30451139	ENSG00000286301
chr6	30466452	30466452	ENSG00000229068
chr6	30468882	30468882	ENSG00000224936
chr6	30485940	30485940	ENSG00000236603
chr6	30489509	30489509	HLA-E
chr6	30516266	30516266	ENSG00000235781
chr6	30556489	30556489	GNL1
chr6	30557280	30557280	PRR3
chr6	30571393	30571393	ABCF1
chr6	30584332	30584332	MIR877
chr6	30618612	30618612	PPP1R10
chr6	30617840	30617840	MRPS18B
chr6	30626842	30626842	ATAT1
chr6	30633632	30633632	ENSG00000228415
chr6	30647039	30647039	C6orf136
chr6	30673006	30673006	DHX16
chr6	30687895	30687895	PPP1R18
chr6	30691420	30691420	NRM
chr6	30697535	30697535	RPL7P4
chr6	30717447	30717447	MDC1
chr6	30703067	30703067	MDC1-AS1
chr6	30717435	30717435	TUBB
chr6	30723877	30723877	ENSG00000272540
chr6	30742732	30742732	FLOT1
chr6	30736414	30736414	ENSG00000201988
chr6	30742929	30742929	IER3-AS1
chr6	30744548	30744548	IER3
chr6	30743790	30743790	HCG20
chr6	30751038	30751038	RN7SL353P
chr6	30830659	30830659	LINC00243
chr6	30848159	30848159	LINC02570
chr6	30864250	30864250	RN7SKP186
chr6	30875918	30875918	ENSG00000237775
chr6	30876421	30876421	DDR1
chr6	30890883	30890883	MIR4640
chr6	30908207	30908207	GTF2H4
chr6	30908242	30908242	ENSG00000288473
chr6	30914205	30914205	VARS2
chr6	30955636	30955636	SFTA2
chr6	30932709	30932709	ENSG00000252761
chr6	30934523	30934523	MUCL3
chr6	30954862	30954862	ENSG00000233529
chr6	30962396	30962396	ENSG00000275906
chr6	30983718	30983718	MUC21
chr6	31010474	31010474	MUC22
chr6	31053450	31053450	HCG22
chr6	31083010	31083010	ENSG00000222895
chr6	31112575	31112575	C6orf15
chr6	31114750	31114750	PSORS1C1
chr6	31120446	31120446	CDSN
chr6	31139066	31139066	PSORS1C2
chr6	31140727	31140727	POLR2LP1
chr6	31158238	31158238	CCHCR1
chr6	31158547	31158547	TCF19
chr6	31180731	31180731	POU5F1
chr6	31177899	31177899	ENSG00000204528
chr6	31198037	31198037	ENSG00000272501
chr6	31197760	31197760	HCG27
chr6	31201918	31201918	ENSG00000271821
chr6	31222913	31222913	ENSG00000255726
chr6	31225058	31225058	ENSG00000255899
chr6	31272130	31272130	HLA-C
chr6	31275572	31275572	USP8P1
chr6	31280317	31280317	RPL3P2
chr6	31288964	31288964	WASF5P
chr6	31301642	31301642	LINC02571
chr6	31308549	31308549	ENSG00000229836
chr6	31357188	31357188	HLA-B
chr6	31355316	31355316	MIR6891
chr6	31356647	31356647	ENSG00000271581
chr6	31366898	31366898	ENSG00000228432
chr6	31367057	31367057	ENSG00000285647
chr6	31370134	31370134	RNU6-283P
chr6	31377419	31377419	ENSG00000230994
chr6	31380411	31380411	ZDHHC20P2
chr6	31382288	31382288	ENSG00000225851
chr6	31395495	31395495	ENSG00000272221
chr6	31399784	31399784	MICA
chr6	31400702	31400702	ENSG00000288587
chr6	31402250	31402250	ENSG00000199332
chr6	31441667	31441667	LINC01149
chr6	31463336	31463336	ENSG00000233902
chr6	31463170	31463170	HCP5
chr6	31494935	31494935	MICB-DT
chr6	31494881	31494881	MICB
chr6	31496790	31496790	ENSG00000201680
chr6	31515979	31515979	ENSG00000256851
chr6	31520291	31520291	ENSG00000219797
chr6	31528114	31528114	RPL15P4
chr6	31528962	31528962	MCCD1
chr6	31542448	31542448	DDX39B
chr6	31546608	31546608	ATP6V1G2-DDX39B
chr6	31536449	31536449	SNORD117
chr6	31541178	31541178	SNORD84
chr6	31542304	31542304	DDX39B-AS1
chr6	31548427	31548427	ATP6V1G2
chr6	31546870	31546870	NFKBIL1
chr6	31572054	31572054	LTA
chr6	31575565	31575565	TNF
chr6	31582522	31582522	LTB
chr6	31586124	31586124	LST1
chr6	31593006	31593006	NCR3
chr6	31611356	31611356	UQCRHP1
chr6	31615217	31615217	AIF1
chr6	31620715	31620715	PRRC2A
chr6	31623079	31623079	SNORA38
chr6	31633787	31633787	MIR6832
chr6	31652705	31652705	BAG6
chr6	31652416	31652416	APOM
chr6	31660778	31660778	C6orf47
chr6	31658329	31658329	ENSG00000227198
chr6	31666283	31666283	GPANK1
chr6	31663288	31663288	ENSG00000201207
chr6	31665227	31665227	CSNK2B
chr6	31666102	31666102	ENSG00000263020
chr6	31670167	31670167	LY6G5B
chr6	31684040	31684040	LY6G5C
chr6	31703356	31703356	ABHD16A
chr6	31714072	31714072	ENSG00000204422
chr6	31701091	31701091	MIR4646
chr6	31706866	31706866	LY6G6F
chr6	31706904	31706904	LY6G6F-LY6G6D
chr6	31714065	31714065	ENSG00000255552
chr6	31715356	31715356	LY6G6D
chr6	31718594	31718594	MPIG6B
chr6	31721746	31721746	LY6G6C
chr6	31730617	31730617	DDAH2
chr6	31739763	31739763	CLIC1
chr6	31739677	31739677	MSH5
chr6	31740020	31740020	MSH5-SAPCD1
chr6	31757053	31757053	RNU6-850P
chr6	31762996	31762996	SAPCD1
chr6	31765588	31765588	ENSG00000235663
chr6	31777328	31777328	VWA7
chr6	31795752	31795752	VARS1
chr6	31778905	31778905	ENSG00000201555
chr6	31806966	31806966	LSM2
chr6	31815283	31815283	HSPA1L
chr6	31815543	31815543	HSPA1A
chr6	31827738	31827738	HSPA1B
chr6	31828834	31828834	ENSG00000285565
chr6	31834608	31834608	SNHG32
chr6	31835263	31835263	SNORD48
chr6	31837076	31837076	SNORD52
chr6	31862905	31862905	NEU1
chr6	31879046	31879046	SLC44A4
chr6	31877808	31877808	EHMT2-AS1
chr6	31897687	31897687	EHMT2
chr6	31897785	31897785	C2
chr6	31902086	31902086	ZBTB12
chr6	31927698	31927698	ENSG00000244255
chr6	31941724	31941724	C2-AS1
chr6	31945650	31945650	CFB
chr6	31959038	31959038	NELFE
chr6	31956940	31956940	MIR1236
chr6	31959117	31959117	SKIC2
chr6	31972290	31972290	DXO
chr6	31971091	31971091	STK19
chr6	31982057	31982057	C4A
chr6	32003521	32003521	ENSG00000233627
chr6	32005636	32005636	ENSG00000204338
chr6	32012472	32012472	ENSG00000248290
chr6	32013270	32013270	ENSG00000250535
chr6	32014795	32014795	C4B
chr6	32036258	32036258	C2-AS1
chr6	32038327	32038327	CYP21A2
chr6	32115334	32115334	TNXB
chr6	32078628	32078628	RNA5SP206
chr6	32117610	32117610	ENSG00000284829
chr6	32108406	32108406	ENSG00000286974
chr6	32128253	32128253	ATF6B
chr6	32130288	32130288	FKBPL
chr6	32153083	32153083	PRRT1
chr6	32154373	32154373	ENSG00000285085
chr6	32154365	32154365	LOC100507547
chr6	32153441	32153441	PPT2
chr6	32153845	32153845	PPT2-EGFL8
chr6	32164595	32164595	EGFL8
chr6	32178096	32178096	AGPAT1
chr6	32170116	32170116	MIR6721
chr6	32178405	32178405	RNF5
chr6	32179816	32179816	MIR6833
chr6	32184322	32184322	AGER
chr6	32185882	32185882	ENSG00000273333
chr6	32190202	32190202	PBX2
chr6	32195523	32195523	GPSM3
chr6	32224067	32224067	NOTCH4
chr6	32254640	32254640	HCG23
chr6	32371912	32371912	TSBP1
chr6	32325219	32325219	ENSG00000237285
chr6	32352877	32352877	RNU6-603P
chr6	32407128	32407128	BTNL2
chr6	32439878	32439878	HLA-DRA
chr6	32473500	32473500	ENSG00000196301
chr6	32530287	32530287	HLA-DRB5
chr6	32550090	32550090	RNU1-61P
chr6	32560022	32560022	ENSG00000229391
chr6	32589848	32589848	HLA-DRB1
chr6	32628179	32628179	HLA-DQA1
chr6	32668383	32668383	HLA-DQB1
chr6	32659880	32659880	HLA-DQB1-AS1
chr6	32706955	32706955	ENSG00000235040
chr6	32718005	32718005	LOC102725019
chr6	32731695	32731695	ENSG00000226030
chr6	32741391	32741391	HLA-DQA1
chr6	32749979	32749979	MIR3135B
chr6	32763532	32763532	HLA-DQB2
chr6	32820466	32820466	HLA-DOB
chr6	32838822	32838822	ENSG00000250264
chr6	32838770	32838770	TAP2
chr6	32844679	32844679	PSMB8
chr6	32844078	32844078	PSMB8-AS1
chr6	32844136	32844136	PSMB9
chr6	32853816	32853816	TAP1
chr6	32879848	32879848	ENSG00000234515
chr6	32896416	32896416	HLA-Z
chr6	32941028	32941028	HLA-DMB
chr6	32953122	32953122	ENSG00000248993
chr6	32969094	32969094	HLA-DMA
chr6	32968594	32968594	BRD2
chr6	32970232	32970232	ENSG00000223837
chr6	32972853	32972853	ENSG00000263756
chr6	33009591	33009591	HLA-DOA
chr6	33080775	33080775	HLA-DPA1
chr6	33075990	33075990	HLA-DPB1
chr6	33079451	33079451	RPL32P1
chr6	33097295	33097295	ENSG00000231461
chr6	33107330	33107330	COL11A2P1
chr6	33112451	33112451	HLA-DPB2
chr6	33143325	33143325	ENSG00000237398
chr6	33144783	33144783	ENSG00000230313
chr6	33192499	33192499	COL11A2
chr6	33200665	33200665	RXRB
chr6	33199601	33199601	RNY4P10
chr6	33200445	33200445	SLC39A7
chr6	33204655	33204655	HSD17B8
chr6	33207835	33207835	MIR219A1
chr6	33208500	33208500	RING1
chr6	33215705	33215705	ENSG00000225463
chr6	33237799	33237799	ENSG00000223457
chr6	33246856	33246856	ENSG00000272217
chr6	33249534	33249534	HCG25
chr6	33272047	33272047	VPS52
chr6	33272075	33272075	RPS18
chr6	33277123	33277123	B3GALT4
chr6	33289247	33289247	WDR46
chr6	33287289	33287289	MIR6873
chr6	33289302	33289302	PFDN6
chr6	33290245	33290245	MIR6834
chr6	33298942	33298942	RGL2
chr6	33314387	33314387	TAPBP
chr6	33317942	33317942	ZBTB22
chr6	33323016	33323016	DAXX
chr6	33329286	33329286	ENSG00000285064
chr6	33329279	33329279	SMIM40
chr6	33338978	33338978	ENSG00000229596
chr6	33366243	33366243	ENSG00000228285
chr6	33389475	33389475	RPL35AP4
chr6	33391823	33391823	KIFC1
chr6	33400556	33400556	ENSG00000204194
chr6	33410399	33410399	PHF1
chr6	33418317	33418317	CUTA
chr6	33419661	33419661	SYNGAP1
chr6	33454453	33454453	SYNGAP1-AS1
chr6	33438331	33438331	MIR5004
chr6	33453970	33453970	ZBTB9
chr6	33540046	33540046	GGNBP1
chr6	33540694	33540694	RN7SL26P
chr6	33563130	33563130	ENSG00000276746
chr6	33580293	33580293	BAK1
chr6	33593338	33593338	LINC00336
chr6	33620365	33620365	ITPR3
chr6	33711727	33711727	UQCC2
chr6	33698128	33698128	MIR3934
chr6	33746905	33746905	IP6K3
chr6	33789130	33789130	LEMD2
chr6	33804003	33804003	MLN
chr6	33800142	33800142	ENSG00000287089
chr6	33896914	33896914	LINC01016
chr6	33883170	33883170	ENSG00000271362
chr6	33891327	33891327	LOC105375026
chr6	33899135	33899135	MIR7159
chr6	34000051	34000051	MIR1275
chr6	34155622	34155622	GRM4
chr6	34189780	34189780	KRT18P9
chr6	34219439	34219439	ENSG00000214810
chr6	34236873	34236873	HMGA1
chr6	34240673	34240673	MIR6835
chr6	34249108	34249108	SMIM29
chr6	34248535	34248535	ENSG00000225339
chr6	34263673	34263673	ENSG00000220583
chr6	34392669	34392669	NUDT3
chr6	34426071	34426071	RPS10-NUDT3
chr6	34426069	34426069	RPS10
chr6	34466061	34466061	PACSIN1
chr6	34556333	34556333	SPDEF
chr6	34576656	34576656	ENSG00000196114
chr6	34696859	34696859	ILRUN
chr6	34616538	34616538	RPL7P25
chr6	34685642	34685642	RN7SL200P
chr6	34686602	34686602	ENSG00000220643
chr6	34696317	34696317	ILRUN-AS1
chr6	34715613	34715613	LOC112267975
chr6	34744176	34744176	RPS10P13
chr6	34757505	34757505	SNRPC
chr6	34792015	34792015	BLTP3A
chr6	34821445	34821445	ENSG00000206717
chr6	34873831	34873831	RNY3P15
chr6	34888071	34888071	TAF11
chr6	34889255	34889255	ANKS1A
chr6	35023522	35023522	ENSG00000187762
chr6	35058015	35058015	ENSG00000286550
chr6	35071049	35071049	ENSG00000273870
chr6	35148610	35148610	TCP11
chr6	35213956	35213956	SCUBE3
chr6	35224630	35224630	ENSG00000272374
chr6	35258909	35258909	ZNF76
chr6	35279819	35279819	ENSG00000217004
chr6	35297818	35297818	DEF6
chr6	35342558	35342558	PPARD
chr6	35443044	35443044	ENSG00000227154
chr6	35452338	35452338	FANCE
chr6	35468401	35468401	RPL10A
chr6	35470508	35470508	MIR7111
chr6	35497079	35497079	TEAD3
chr6	35512896	35512896	TULP1
chr6	35539838	35539838	ENSG00000228559
chr6	35555873	35555873	RPS15AP19
chr6	35728583	35728583	FKBP5
chr6	35607628	35607628	ENSG00000218749
chr6	35650997	35650997	ENSG00000287458
chr6	35651818	35651818	LOC124900228
chr6	35664789	35664789	MIR5690
chr6	35736947	35736947	ENSG00000232909
chr6	35737032	35737032	ARMC12
chr6	35765908	35765908	ENSG00000220734
chr6	35776594	35776594	CLPSL2
chr6	35781019	35781019	CLPSL1
chr6	35797344	35797344	CLPS
chr6	35797206	35797206	LHFPL5
chr6	35921342	35921342	SRPK1
chr6	36024868	36024868	SLC26A8
chr6	35991374	35991374	ENSG00000271304
chr6	36027677	36027677	MAPK14
chr6	36092646	36092646	ENSG00000237719
chr6	36127809	36127809	MAPK13
chr6	36197205	36197205	ENSG00000246982
chr6	36196744	36196744	BRPF3
chr6	36243203	36243203	PNPLA1
chr6	36336888	36336888	BNIP5
chr6	36387800	36387800	ETV7
chr6	36386831	36386831	ENSG00000224666
chr6	36442854	36442854	PXT1
chr6	36442767	36442767	KCTD20
chr6	36451201	36451201	RN7SL502P
chr6	36547479	36547479	STK38
chr6	36522191	36522191	RN7SL748P
chr6	36594353	36594353	SRSF3
chr6	36622512	36622512	MIR3925
chr6	36639672	36639672	RNU1-88P
chr6	36672838	36672838	ENSG00000251864
chr6	36675126	36675126	PANDAR
chr6	36673817	36673817	LAP3P2
chr6	36676460	36676460	CDKN1A
chr6	36678559	36678559	DINOL
chr6	36697826	36697826	RAB44
chr6	36737050	36737050	GPR166P
chr6	36839444	36839444	CPNE5
chr6	36768485	36768485	ENSG00000285888
chr6	36844402	36844402	ENSG00000287891
chr6	36874803	36874803	PPIL1
chr6	36871870	36871870	C6orf89
chr6	36944675	36944675	ENSG00000232598
chr6	36948263	36948263	PI16
chr6	36986298	36986298	MTCH1
chr6	37005646	37005646	FGD2
chr6	37044860	37044860	ENSG00000226976
chr6	37091314	37091314	ENSG00000216412
chr6	37170152	37170152	PIM1
chr6	37258155	37258155	TMEM217
chr6	37257637	37257637	TMEM217B
chr6	37257772	37257772	TBC1D22B
chr6	37295742	37295742	ENSG00000275550
chr6	37305176	37305176	ENSG00000286672
chr6	37353979	37353979	RNF8
chr6	37361185	37361185	RN7SL273P
chr6	37433219	37433219	CMTR1
chr6	37499893	37499893	CCDC167
chr6	37507348	37507348	ENSG00000204110
chr6	37547280	37547280	ENSG00000229559
chr6	37545145	37545145	ENSG00000227920
chr6	37555422	37555422	MIR4462
chr6	37567716	37567716	ENSG00000279942
chr6	37699306	37699306	MDGA1
chr6	37819218	37819218	ENSG00000225945
chr6	37819727	37819727	ZFAND3
chr6	37833185	37833185	RN7SL285P
chr6	37915573	37915573	RNVU1-33
chr6	38003313	38003313	ENSG00000218521
chr6	38640148	38640148	BTBD9
chr6	38207274	38207274	LOC124901525
chr6	38481692	38481692	BTBD9-AS1
chr6	38565950	38565950	ENSG00000199938
chr6	38587323	38587323	TFGP1
chr6	38703145	38703145	GLO1
chr6	38715217	38715217	ENSG00000236355
chr6	38715311	38715311	DNAH8
chr6	38744086	38744086	RN7SL465P
